id,Limba,Locality,Sample,Type_of_tourist,Q1,Q2,Q3,Q3A,Q4,Q5,Q6_1,Q6_2,Q6_3,Q7_1,Q7_2,Q7_3,Q8,Q9_1,Q9_2,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_99,Q14_14_other,Q15,Q16A,Q16B_1,Q16B_2,Q16B_3,Q16B_4,Q16B_5,Q16B_6,Q16B_7,Q16B_8,Q16B_9,Q16B_10,Q16B_11,Q16B_12,Q16B_99,Q16B_11_other,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_99,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_99,Q20_1_other,Q20_3_other,Q20_9_other,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_99,Q22_11_other,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_99,Q23_6_other,Q24A,Q24B,Q25_1_Total,Q25_1_97,Q25_1_99,Q25_2_Total,Q25_2_6,Q25_2_7,Q25_3_Total,Q25_3_6,Q25_3_7,Q25_4_Total,Q25_4_6,Q25_4_7,Q25_5_Total,Q25_5_6,Q25_5_7,Q25_6_Total,Q25_6_6,Q25_6_7,Q25_7_Total,Q25_7_6,Q25_7_7,Q25_8_Total,Q25_8_6,Q25_8_7,Q25_9_Total,Q25_9_6,Q25_9_7,Q25_13_Total,Q25_13_6,Q25_13_7,Q26_11,Q27_11,Q26_12,Q27_12,Q26_13,Q27_13,Q26_14,Q27_14,Q27_14_other,Q26_21,Q27_21,Q26_22,Q27_22,Q26_23,Q27_23,Q26_24,Q27_24,Q26_25,Q27_25,Q26_26,Q27_26,Q26_27,Q27_27,Q26_28,Q27_28,Q26_29,Q27_29,Q27_29_other,Q26_3,Q27_3,Q26_41,Q27_41,Q26_42,Q27_42,Q26_43,Q27_43,Q26_44,Q27_44,Q27_44_other,Q26_51,Q27_51,Q26_52,Q27_52,Q26_53,Q27_53,Q26_54,Q27_54,Q27_54_other,Q26_61,Q27_61,Q26_62,Q27_62,Q26_63,Q27_63,Q26_64,Q27_64,Q26_65,Q27_65,Q27_65_other,Q26_71,Q27_71,Q26_72,Q27_72,Q26_73,Q27_73,Q26_74,Q27_74,Q26_75,Q27_75,Q26_81,Q27_81,Q26_82,Q27_82,Q26_83,Q27_83,Q26_84,Q27_84,Q26_85,Q27_85,Q26_86,Q27_86,Q26_87,Q27_87,Q27_87_other,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_12,Q28_13,Q28_14,Q28_15,Q28_16,Q28_17,Q28_18,Q28other,Q30_1,Q30_2,Q30_3,Q31,Q33_1,Q33_2,Q33_3,Q34_1,Q34_2,Q34_3,Q35,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q37,Q38,Q39
1367.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,35.0,26-35,3.0,Individual (backpacker) – planned trip alone,"To meet with my relatives, friends. Relative, friends called me",,,,,,2.0,3.0,Less than 3 days,"Visiting relatives, friends",No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,To a small extent,"Visiting relatives, friends",Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,"No, I did not plan but visited some tours, excursions, visits",No,No,No,No,No,No,No,Yes,No,No,No,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By bus,By plane,1244.1000000000001,No,No,382.8,No,No,,No,Yes,,No,Yes,191.4,No,No,,No,Yes,,No,Yes,,No,Yes,,Yes,No,1818.3000000000002,No,No,I did not visit,,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Rather satisfied,"Neither satisfied, nor dissatisfied",DK,Very satisfied,Very satisfied,DK,"Neither satisfied, nor dissatisfied",Rather satisfied,"Neither satisfied, nor dissatisfied",Rather satisfied,DK,DK,Rather satisfied,DK,DK,Not applicable,,,,,8.0,Saharna,,,DK,,,,,,,"More frequent transport to tourist destinations, timetable to be respected",,,Female,Complete higher education (Bachelor’s degree),"Married, with children"
2027.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,39.0,36-45,4.0,Individual (backpacker) – planned trip alone,"To meet with my relatives, friends. Relative, friends called me","I have time for holidays, vacation now",,DK/DA,,,3.0,10.0,1-2 weeks,"Visiting relatives, friends",No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,,To a small extent,"Visiting relatives, friends",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,"Yes, I planned",No,No,No,No,No,No,No,Yes,No,No,No,,,,Very easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,2871.0,No,No,382.8,No,No,,Yes,No,1914.0,No,No,191.4,No,No,,Yes,No,,Yes,No,191.4,No,No,,Yes,No,5550.6,No,No,I visited,Very satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,Very satisfied,DK,DK,Not applicable,,No difficulties,,,I would surely recommend,Castle Mimi,Orheiul Vechi,,Visit Chisinau,,,,DK,,,"More frequent transport to tourist destinations, timetable to be respected",,,Female,Complete higher education (Bachelor’s degree),"Married, with children"
2148.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,38.0,36-45,3.0,Individual (backpacker) – planned trip alone,"I have time for holidays, vacation now","To meet with my relatives, friends. Relative, friends called me",,Chisinau,,,7.0,5.0,Less than a week,Leisure tourism,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,To a small extent,"Visiting relatives, friends",Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,"Did not plan, didn’t visit",No,No,No,No,No,No,No,No,No,No,Yes,,,,Very easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,2871.0,No,No,,Yes,No,,Yes,No,382.8,No,No,,Yes,No,,Yes,No,,Yes,No,,Yes,No,,Yes,No,3253.8,No,No,I did not visit,,I did not visit,,I visited,"Neither satisfied, nor dissatisfied",I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,DK,Rather satisfied,DK,DK,Not applicable,,No difficulties,,,I would surely recommend,Soroca,,,Drink wine,,,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),"Married, with children"
2218.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,35.0,26-35,2.0,Individual (backpacker) – planned trip alone,"To meet with my relatives, friends. Relative, friends called me",,,DK/DA,,,3.0,3.0,Less than 3 days,"Visiting relatives, friends",No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,To a small extent,"Visiting relatives, friends",No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,Family members/ friends,"No, I did not plan but visited some tours, excursions, visits",No,No,No,No,No,No,No,No,No,Yes,No,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,1339.8,No,No,,Yes,No,,Yes,No,957.0,No,No,,Yes,No,765.6,No,No,,Yes,No,,Yes,No,,Yes,No,3062.4,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Rather satisfied,DK,Rather satisfied,Rather satisfied,Rather satisfied,Not applicable,,No difficulties,,,I would surely recommend,Purcari,Orheiul Vechi,,Drink wine,,,,DK,,,DK,,,Male,High school,"Married, without children"
1616.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,40.0,36-45,4.0,Individual (backpacker) – planned trip alone,DK,,,,,,2.0,3.0,Less than 3 days,"Visiting relatives, friends",Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,Not at all,"Leisure: Vacation, rest, recreation",No,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,"No, I did not plan but visited some tours, excursions, visits",No,No,No,No,Yes,No,No,No,No,No,No,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By bus,By plane,1531.2,No,No,,No,Yes,,No,Yes,1148.4,No,No,,No,Yes,,No,Yes,,No,Yes,574.2,No,No,,No,Yes,3253.8,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,Very satisfied,DK,DK,Rather satisfied,Rather satisfied,DK,DK,Very satisfied,DK,Very satisfied,Very satisfied,DK,Not applicable,,,,,I would surely recommend,,,,,,,,,,,Roads,,,Male,Incomplete higher education,"Married, with children"
1615.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,36.0,36-45,3.0,Individual (backpacker) – planned trip alone,DK,,,DK/DA,,,1.0,2.0,Less than 3 days,"Visiting relatives, friends",No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,To a small extent,"Leisure: Vacation, rest, recreation",No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,"Did not plan, didn’t visit",No,No,No,No,No,No,No,No,No,No,Yes,,,,Don’t know/ Refuze to answer,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,,No,Yes,,No,Yes,,No,Yes,,No,Yes,,No,Yes,,No,Yes,,Yes,No,,No,Yes,,Yes,No,,No,No,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,Very satisfied,Rather satisfied,DK,DK,DK,DK,DK,DK,DK,Not applicable,,DK,,,7.0,DK,,,DK,,,,DK,,,DK,,,Female,Incomplete higher education,"Married, without children"
2150.0,Rom-Rus,Chisinau,Airport,Foreign tourist,Ukraine,Ukraine,39.0,36-45,6.0,Individual (backpacker) – planned trip alone,"I have time for holidays, vacation now",,,"Wineries, wine tours",Cricova,,2.0,2.0,Less than 3 days,Leisure tourism,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,To some extent,"Leisure: Vacation, rest, recreation",No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,Myself,"Yes, I planned",No,No,No,No,Yes,No,No,No,No,No,No,,,,Easy,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,1700.0,No,No,340.0,No,No,1700.0,No,No,510.0,No,No,170.0,No,No,170.0,No,No,,Yes,No,170.0,No,No,170.0,No,No,4930.0,No,No,I visited,Very satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Rather satisfied,Rather satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Not applicable,,No difficulties,,,9.0,Chateau Vartely,Chisinau,,"Visit wineries, see how wine is made",,,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),"Married, with children"
1987.0,Rom-Rus,Leuseni,Romanian border customs,Foreign tourist,Ukraine,Ukraine,34.0,26-35,10.0,Individual (backpacker) – planned trip alone,Wedding,,,"Holidays, parties, entertaiment",,,2.0,5.0,Less than a week,"Visiting relatives, friends",Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Wedding,To a great extent,"Festivals, celebrations, events",Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,Family members/ friends,"Did not plan, didn’t visit",No,No,No,No,No,No,No,No,No,No,Yes,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By private/rented vehicle,By private/rented vehicle,,Yes,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,95700.0,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,Very satisfied,DK,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,Very satisfied,DK,DK,Not applicable,,DK,,,I would surely recommend,Central Park,Soroca,,Drink wine,"Eat good food, traditional food",,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),"Married, without children"
1654.0,Engleza,Chisinau,PMAN (during National Wine Day & City Anniversary),Foreign tourist,Germany,Germany,45.0,36-45,5.0,Individual (backpacker) – planned trip alone,Wine Day,,,Wine,,,1.0,5.0,Less than a week,Leisure tourism,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,,To a great extent,Wine Festival (National Wine Day),No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,No,Myself,"Did not plan, didn’t visit",No,No,No,No,No,No,Yes,No,No,No,No,,,,Very easy,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,Yes,No,No,,By plane,By plane,7656.0,No,No,,Yes,No,2871.0,No,No,1914.0,No,No,,No,Yes,,No,Yes,,No,Yes,,No,Yes,,No,Yes,12441.0,No,No,I visited,Very satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,,I visited,Very satisfied,I visited,Satisfied,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Rather satisfied,Very satisfied,Very satisfied,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Rather satisfied,Very satisfied,Very satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,Not applicable,,No difficulties,,,7.0,Wineries,Chisinau,,DK,,,,,,,People's attitude towards tourists,,,Male,Complete higher education (Bachelor’s degree),"Married, without children"
1907.0,Engleza,Chisinau,Airport,Foreign tourist,Germany,Germany,29.0,26-35,9.0,Individual (backpacker) – planned trip alone,Safe country,"Cheap, low price period","Festivals, holidays",Nothing,,,1.0,3.0,Less than 3 days,Leisure tourism,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,,To a small extent,"Leisure: Vacation, rest, recreation",No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,Myself,"No, I did not plan but visited some tours, excursions, visits",No,No,No,No,No,No,No,No,No,Yes,No,,,,Easy,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,kayak.com,By plane,By plane,4976.400000000001,No,No,2583.9,No,No,3253.8,No,No,1914.0,No,No,38.28,No,No,191.4,No,No,,No,No,,No,No,,No,No,12957.78,No,No,I visited,Very satisfied,I did not visit,,I visited,"Neither satisfied, nor dissatisfied",I did not visit,,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,Rather dissatisfied,"Neither satisfied, nor dissatisfied",Rather satisfied,Rather dissatisfied,Very dissatisfied,Very satisfied,Very satisfied,Very satisfied,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Rather satisfied,Rather satisfied,DK,Not applicable,,Luggage problems,,,4.0,Orheiul Vechi,Cave Emil Racovita,Museum of History,Drink wine,"Visit museums, exhibitions","Go to concerts, events","Moldova does not have much to offer, to see",DK,,,Roads,More road signs,Substandart service,Male,Complete higher education (Bachelor’s degree),Single
1425.0,Engleza,Chisinau,Airport,Foreign tourist,Germany,Germany,39.0,36-45,8.0,Individual (backpacker) – planned trip alone,Wine Day,,,"Traditional food, good food, tasty food, fuits, vegetables",Wine,,1.0,7.0,1-2 weeks,Leisure tourism,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,To a great extent,"Leisure: Vacation, rest, recreation",No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,No,Myself,"No, I did not plan but visited some tours, excursions, visits",No,No,No,No,Yes,No,No,No,No,No,No,,,,Easy,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,Yes,No,No,No,No,No,,By plane,By plane,2871.0,No,No,1914.0,No,No,5742.0,No,No,2871.0,No,No,,Yes,No,574.2,No,No,1148.4,No,No,382.8,No,No,95.7,No,No,15599.1,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,"Neither satisfied, nor dissatisfied",I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,"Neither satisfied, nor dissatisfied",I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,,Rather satisfied,Rather satisfied,Rather satisfied,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Rather dissatisfied,Rather dissatisfied,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Rather satisfied,"Neither satisfied, nor dissatisfied",Rather satisfied,Very satisfied,Rather satisfied,Rather satisfied,Not applicable,,Exensive,,,I would surely recommend,Orheiul Vechi,Wine Day,,Shopping,,,,,,,,,,Female,"Master’s degree, Ph. D.","Married, with children"
1927.0,Engleza,Orheiul Vechi,Orheiul Vechi,Foreign tourist,Germany,Germany,26.0,26-35,7.0,Individual (backpacker) – planned trip alone,I like traveling,,,Wine,"Lanscapes, beautiful contry, nature",,1.0,5.0,Less than a week,Leisure tourism,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,To a small extent,"Leisure: Vacation, rest, recreation",No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,"Yes, I planned",No,No,No,No,No,No,No,No,No,Yes,No,,,,Easy,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,By bus,By plane,4019.4,No,No,,Yes,No,1914.0,No,No,957.0,No,No,957.0,No,No,,Yes,No,,Yes,No,,Yes,No,,Yes,No,7847.400000000001,No,No,I visited,Satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I visited,Satisfied,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Rather satisfied,Very satisfied,Very satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Rather satisfied,Rather satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Very satisfied,Rather satisfied,Rather satisfied,Very satisfied,Very satisfied,Not applicable,Very satisfied,Not applicable,,Language,,,9.0,Art Museum,Soroca,Orheiul Vechi,"Eat good food, traditional food","Visit museums, exhibitions",,,,,,"More information for tourists, desirable in English",,,Male,Complete higher education (Bachelor’s degree),"Married, without children"
